DIDE_CODE,prop_gamb_ss,prop_arab,prop_fun,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20,prev,prev_years,prev_age0,prev_age1,drug_cov_0_0,drug_cov_1_0,ppu,ppr,gamb_ss_Q0,irs_dif_gamb_ss,gamb_ss_Q_in,gamb_ss_Q_bed,arab_Q0,irs_dif_arab,arab_Q_in,arab_Q_bed,fun_Q0,irs_dif_fun,fun_Q_in,fun_Q_bed,draw,total_M
103259,0.1219711,0.6780309,0.199998,0.2848916,-0.003948548,0.007358302,-0.135349,-0.0269773,0.02068752,-0.02107391,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1352283,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,10.00815
103260,0.1856015,0.6144005,0.199998,0.28453,-0.03765533,0.008344684,-0.1241957,-0.05069893,0.03002296,-0.05702301,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.3696009,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,100
103261,0.2751293,0.5248727,0.199998,0.2851422,0.0788043,0.07488643,-0.06619046,-0.0684682,0.04104766,-0.05328378,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1238403,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,8.84077
103262,0.1174257,0.6825763,0.199998,0.28462,0.08197297,0.05524473,-0.07882152,-0.04198823,0.02475356,-0.04317426,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.0463117,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.70917
103263,0.1650158,0.6349862,0.199998,0.2847702,-0.006150921,0.05102649,-0.1178156,-0.05526008,0.03506281,-0.04873332,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.5547363,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,37.50621
103264,0.08622294,0.7137791,0.199998,0.2850438,0.02473,3.41E-04,-0.138385,-0.01158207,0.02286555,-0.0249034,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1650972,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,11.46842
103265,0.3439398,0.4560622,0.199998,0.2852803,0.04542294,-0.006342664,-0.1309406,-0.02980531,0.02746472,-0.002301644,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.1112731,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,6.6705
103266,0.1889025,0.6110995,0.199998,0.2849476,-0.1011598,0.0436224,-0.1033737,-0.03890533,0.06619451,-0.05565291,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1155208,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,8.26265
103267,0.09839118,0.7016108,0.199998,0.2850464,0.02045949,-0.001296723,-0.138545,-0.03732034,0.02483447,-0.02163663,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.09604087,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,7.34703
103268,0.2832517,0.5167503,0.199998,0.2847769,-0.08662048,0.007984488,-0.1011948,-0.04584714,0.05691911,-0.05593614,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.6408025,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,47.34274
103269,0.1561049,0.6438971,0.199998,0.2845306,0.01113136,0.04032823,-0.1206775,-0.05429718,0.02458049,-0.04361136,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.3977478,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,30.08304
103270,0.2093606,0.5906414,0.199998,0.2848001,0.002025422,-0.003186871,-0.1302014,-0.01791234,0.005253758,-0.03221488,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.2100279,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,14.61263
103271,0.1492709,0.6507311,0.199998,0.2849577,0.01231058,0.01459281,-0.1290899,-0.01985208,0.01106161,-0.03369487,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1494146,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,10.00816
103272,0.2238229,0.5761791,0.199998,0.2854394,0.04602142,0.01096516,-0.1244484,-0.02877891,0.02723238,0.0107584,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.07570767,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,6.0887
103273,0.4654101,0.3345919,0.199998,0.2848582,-0.1205911,0.02086665,-0.1092068,-0.07444633,0.067398,-0.05638187,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0.476609,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,22.38974
103274,0.1028681,0.6971339,0.199998,0.2844277,-0.110825,0.08477012,-0.1082771,-0.105107,0.09051389,-0.07083006,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.6477869,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,49.0095
103275,0.2267261,0.5732759,0.199998,0.284896,-0.07507876,0.04704487,-0.1173065,-0.06274416,0.05546354,-0.0572755,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.3922259,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,29.02349
103276,0.1538819,0.6461201,0.199998,0.2848589,0.00996116,-0.003189119,-0.1344883,-0.01191552,0.01896513,-0.02791821,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.2024912,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,13.79761
103279,0.2663357,0.5336663,0.199998,0.2850126,-0.07166099,0.006993646,-0.1154717,-0.04988678,0.03956195,-0.05128199,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.4987007,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,100
103280,0.1684883,0.6315137,0.199998,0.2847068,0.01598077,0.02982845,-0.1248456,-0.04084898,0.02080723,-0.03387054,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.2095331,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,15.13411
103281,0.2430819,0.5569201,0.199998,0.2849547,0.089197,0.07728555,-0.07395417,-0.04776972,0.03259911,-0.0522025,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1746643,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,12.7327
103282,0.1736657,0.6263363,0.199998,0.2849794,-0.04863161,-0.007015791,-0.1326155,-0.04204296,0.01856625,-0.04391794,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.3389107,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,23.73733
103283,0.2389224,0.5610796,0.199998,0.2851784,0.0716516,0.06429906,-0.07609932,-0.07046344,0.03976734,-0.05224455,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.3968567,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,29.59206
103284,0.3214119,0.4785901,0.199998,0.2854546,-0.05021669,0.05786014,-0.1048951,-0.04765506,0.0568698,-0.04455656,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1400865,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,10.00814
103285,0.06773394,0.7322681,0.199998,0.2849115,0.07269534,0.04522781,-0.1389197,-0.004214131,0.03065345,-0.03853546,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1342256,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,10.19484
103286,0.05836439,0.7416376,0.199998,0.2843964,-0.08523422,0.07527981,-0.1117063,-0.09545209,0.07397482,-0.06952216,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.6792599,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,51.59654
103287,0.4713364,0.3286733,0.1999904,0.285043,-0.1143096,-0.01235132,-0.1033116,-0.07494456,0.02567683,-0.02857859,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1340484,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,8.66073
103288,0.1616707,0.6383313,0.199998,0.2847879,0.08449446,0.05980197,-0.0788837,-0.04797772,0.02292833,-0.05308933,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1276494,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,9.72944
103289,0.1332579,0.6667441,0.199998,0.2848144,0.05579242,0.01946376,-0.1117047,-0.01985027,0.01420431,-0.03793908,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1573217,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,10.87441
103290,0.2080718,0.5919302,0.199998,0.2849838,0.07032678,0.06172456,-0.07638869,-0.06188079,0.03453062,-0.04770981,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.2166205,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,15.50336
103291,0.1531477,0.6468543,0.199998,0.2840007,-0.1098417,0.04054009,-0.09664268,-0.05505362,0.06011858,-0.0590955,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.4832866,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,34.08157
103292,0.07871913,0.7212829,0.199998,0.2846903,-0.01173811,0.01718166,-0.1423898,-0.05030174,0.02325434,-0.03265743,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.2791831,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,20.00667
103293,0.1887148,0.6112872,0.199998,0.2847213,-0.05190661,-0.02797512,-0.1222321,-0.03691701,0.004736541,-0.05848456,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.4070192,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,29.33527
103294,0.07693464,0.7230674,0.199998,0.285105,0.09933152,0.03684969,-0.1403124,0.004785439,0.007994946,-0.02588812,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.08691942,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,7.11758
103295,0.3581843,0.4418177,0.199998,0.2854551,-0.1123906,0.02623784,-0.09921804,-0.06962303,0.07198122,-0.0472549,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0.5551403,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,26.62947
103296,0.2524382,0.5475638,0.199998,0.2852554,-0.03060002,0.05454521,-0.1028862,-0.05650032,0.05313874,-0.05304452,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.2730535,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,100
103297,0.2599163,0.5400857,0.199998,0.2848139,0.09246277,0.09761911,-0.08403939,-0.03024972,0.04076737,-0.05276915,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.2115513,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,15.74447
103298,0.2662603,0.5337417,0.199998,0.2851081,0.05692112,0.002541716,-0.1322212,-0.03146859,0.01847701,-0.0196518,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1172354,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,8.58737
103299,0.2430819,0.5569201,0.199998,0.2849547,0.089197,0.07728555,-0.07395417,-0.04776972,0.03259911,-0.0522025,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.218753,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,15.50559
103300,0.1852842,0.6147178,0.199998,0.2851108,-0.07705167,0.06039902,-0.1117903,-0.04688971,0.06334104,-0.05499715,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1492384,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,10.79517
103301,0.2039606,0.5960414,0.199998,0.2844678,-0.04773299,0.03170741,-0.1244005,-0.05044719,0.04302299,-0.05464583,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.3743714,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,27.53319
103302,0.4444523,0.3555497,0.199998,0.2852224,-0.01299754,0.05049921,-0.1020595,-0.06137987,0.04373002,-0.04576456,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.2499793,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,100
